mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.00033297538757324217,0.00016712802959701123,0.0016461849212646485,0.0005664405100733598,auto,minkowski,7,2,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",0.5291666666666667,0.5458333333333333,0.5375,0.5125,0.5833333333333334,0.5416666666666667,0.023570226039551605,439
0.00023326873779296874,0.00010752985584061178,0.0015188694000244141,0.0005379780621432496,auto,minkowski,7,2,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",0.5541666666666667,0.5666666666666667,0.5541666666666667,0.5625,0.5833333333333334,0.5641666666666667,0.010736748938937606,186
0.0002826213836669922,0.0001442567251538523,0.0029665470123291016,0.0012265101773389667,auto,minkowski,9,1,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",0.5125,0.5666666666666667,0.525,0.5541666666666667,0.55,0.5416666666666666,0.01989556064385555,448
0.0005169391632080078,0.00015307374434489395,0.004262065887451172,0.0017816813109253738,auto,minkowski,9,1,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",0.5375,0.5875,0.5458333333333333,0.5875,0.5708333333333333,0.5658333333333333,0.02081665999466135,174
0.000243377685546875,0.00010870542359410948,0.0015145301818847655,0.0005125718796609842,auto,minkowski,9,2,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",0.5416666666666666,0.5333333333333333,0.5291666666666667,0.5166666666666667,0.5666666666666667,0.5375,0.016666666666666646,472
0.0003823757171630859,0.0001476233010666121,0.0021329879760742187,0.0005762719514417222,auto,minkowski,9,2,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",0.5625,0.5375,0.55,0.5583333333333333,0.5916666666666667,0.56,0.017989194287435756,210
0.0005206108093261719,0.00025970968105310454,0.0046727657318115234,0.0012714150051322218,auto,minkowski,11,1,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",0.5208333333333334,0.5625,0.5291666666666667,0.5291666666666667,0.5708333333333333,0.5425000000000001,0.020138409955990935,424
0.0002872467041015625,0.0001578736757287624,0.0033579349517822267,0.001089866757156713,auto,minkowski,11,1,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",0.55,0.5625,0.5458333333333333,0.575,0.5666666666666667,0.5599999999999999,0.010736748938937597,216
0.0006178379058837891,0.0001487252421008239,0.0028461933135986326,0.0004938594275387953,auto,minkowski,11,2,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",0.5416666666666666,0.5083333333333333,0.5416666666666666,0.5208333333333334,0.5666666666666667,0.5358333333333333,0.019999999999999993,484
0.0002597332000732422,0.0001238332053550287,0.0015375137329101563,0.0004352360880459555,auto,minkowski,11,2,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",0.5541666666666667,0.525,0.5458333333333333,0.5416666666666666,0.5791666666666667,0.5491666666666666,0.01775606312721878,357
0.000330352783203125,0.00015819920550913646,0.0032757282257080077,0.0007165651669634067,auto,minkowski,15,1,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",0.5208333333333334,0.5708333333333333,0.5333333333333333,0.5333333333333333,0.5458333333333333,0.5408333333333333,0.01695582495781315,454
0.0004559040069580078,0.0005202272722813328,0.004302835464477539,0.0016752345936544013,auto,minkowski,15,1,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",0.55,0.5708333333333333,0.55,0.5583333333333333,0.5625,0.5583333333333333,0.007905694150420922,228
0.0006317615509033204,0.00029930990555391375,0.002639007568359375,0.0008840630792343679,auto,minkowski,15,2,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",0.525,0.5166666666666667,0.5375,0.5583333333333333,0.55,0.5375,0.015365907428821471,472
0.00040445327758789065,0.00015994994816021443,0.0026444911956787108,0.0009335499007564178,auto,minkowski,15,2,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",0.525,0.5333333333333333,0.5416666666666666,0.5666666666666667,0.5875,0.5508333333333334,0.023033791601808757,315
0.00036773681640625,0.00033620602842873357,0.003833436965942383,0.0015657655458313426,auto,minkowski,21,1,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 21, 'p': 1, 'weights': 'uniform'}",0.5375,0.5708333333333333,0.5333333333333333,0.55,0.5083333333333333,0.5399999999999999,0.020514222708485293,463
0.00034465789794921873,0.00012835926665649534,0.005398464202880859,0.0023060213412219818,auto,minkowski,21,1,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 21, 'p': 1, 'weights': 'distance'}",0.5708333333333333,0.5833333333333334,0.5666666666666667,0.5666666666666667,0.5583333333333333,0.5691666666666666,0.00816496580927727,128
0.000549936294555664,0.00018252929047391834,0.003321218490600586,0.000376882491443204,auto,minkowski,21,2,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 21, 'p': 2, 'weights': 'uniform'}",0.55,0.55,0.5583333333333333,0.5166666666666667,0.5375,0.5425000000000001,0.014529663145135574,424
0.0002032756805419922,1.8598849826597223e-05,0.0021951675415039064,0.0007858768147987354,auto,minkowski,21,2,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 21, 'p': 2, 'weights': 'distance'}",0.5583333333333333,0.5666666666666667,0.5833333333333334,0.525,0.5416666666666666,0.5549999999999999,0.02013840995599096,255
0.0005958080291748047,0.000559904152599207,0.005933141708374024,0.002321905286201519,auto,minkowski,25,1,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 25, 'p': 1, 'weights': 'uniform'}",0.5541666666666667,0.5833333333333334,0.5291666666666667,0.55,0.5291666666666667,0.5491666666666667,0.019965247584518245,348
0.00023493766784667968,3.3133355130374885e-05,0.0037912845611572264,0.0009314265817931106,auto,minkowski,25,1,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 25, 'p': 1, 'weights': 'distance'}",0.5583333333333333,0.6,0.5458333333333333,0.5791666666666667,0.5666666666666667,0.57,0.018521758975744068,116
0.0003357410430908203,0.00012435885660457208,0.0038824081420898438,0.001328083365598913,auto,minkowski,25,2,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 25, 'p': 2, 'weights': 'uniform'}",0.5625,0.5458333333333333,0.5666666666666667,0.5208333333333334,0.525,0.5441666666666667,0.01874536979866997,399
0.0001964569091796875,2.181132598284374e-05,0.0016501426696777343,5.8049788238079686e-05,auto,minkowski,25,2,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 25, 'p': 2, 'weights': 'distance'}",0.5541666666666667,0.575,0.5916666666666667,0.5708333333333333,0.5583333333333333,0.57,0.013281147875424346,116
0.0005722999572753906,0.0002037046777174561,0.006346940994262695,0.0017230576064694622,auto,minkowski,31,1,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 31, 'p': 1, 'weights': 'uniform'}",0.5875,0.5708333333333333,0.5333333333333333,0.5625,0.5208333333333334,0.5549999999999999,0.02449489742783177,255
0.00029587745666503906,0.0001276516317441619,0.007019424438476562,0.003328625044362589,auto,minkowski,31,1,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 31, 'p': 1, 'weights': 'distance'}",0.5958333333333333,0.5791666666666667,0.5541666666666667,0.5875,0.5583333333333333,0.575,0.016244657241348267,86
0.0002826213836669922,0.00012205509374045359,0.0038730144500732423,0.0031873579128036764,auto,minkowski,31,2,uniform,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 31, 'p': 2, 'weights': 'uniform'}",0.5791666666666667,0.5875,0.5666666666666667,0.5708333333333333,0.5041666666666667,0.5616666666666668,0.02962731472438531,198
0.0003292083740234375,0.00019141382726154456,0.003453969955444336,0.00198326620212986,auto,minkowski,31,2,distance,"{'algorithm': 'auto', 'metric': 'minkowski', 'n_neighbors': 31, 'p': 2, 'weights': 'distance'}",0.5791666666666667,0.5916666666666667,0.5875,0.5875,0.5416666666666666,0.5774999999999999,0.01837117307087386,68
0.0004978656768798828,0.0002782797878678882,0.011926698684692382,0.0034552618543248863,auto,cosine,3,1,uniform,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.5375,0.5458333333333333,0.5208333333333334,0.575,0.5375,0.5433333333333332,0.01779513042005216,414
0.0003855705261230469,0.00011896493663779911,0.008463048934936523,0.0011041316591703602,auto,cosine,3,1,distance,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",0.5708333333333333,0.5666666666666667,0.5583333333333333,0.5916666666666667,0.5541666666666667,0.5683333333333334,0.01307032261779843,146
0.00046367645263671874,0.00018730272828849793,0.011924362182617188,0.0026116241240931363,auto,cosine,3,2,uniform,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.5375,0.5458333333333333,0.5208333333333334,0.575,0.5375,0.5433333333333332,0.01779513042005216,414
0.00039610862731933596,0.00019158505260688725,0.006573486328125,0.00195069273593599,auto,cosine,3,2,distance,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",0.5708333333333333,0.5666666666666667,0.5583333333333333,0.5916666666666667,0.5541666666666667,0.5683333333333334,0.01307032261779843,146
0.00035495758056640624,0.00023538342692441033,0.007993173599243165,0.003298651892558894,auto,cosine,5,1,uniform,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",0.575,0.575,0.5541666666666667,0.6125,0.5875,0.5808333333333333,0.019112241568632872,61
0.00040459632873535156,0.0002748598328892333,0.003841114044189453,0.0006049480336330198,auto,cosine,5,1,distance,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",0.5833333333333334,0.6041666666666666,0.5916666666666667,0.6333333333333333,0.6041666666666666,0.6033333333333333,0.01695582495781315,41
0.0005537033081054688,0.00013585588553861736,0.009783220291137696,0.002589255496112613,auto,cosine,5,2,uniform,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.575,0.575,0.5541666666666667,0.6125,0.5875,0.5808333333333333,0.019112241568632872,61
0.000295257568359375,0.00010254123378907089,0.008347368240356446,0.003159564298209728,auto,cosine,5,2,distance,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",0.5833333333333334,0.6041666666666666,0.5916666666666667,0.6333333333333333,0.6041666666666666,0.6033333333333333,0.01695582495781315,41
0.000612640380859375,0.00015837122408755527,0.011565828323364257,0.0041039957426704165,auto,cosine,7,1,uniform,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",0.5583333333333333,0.5791666666666667,0.5625,0.6291666666666667,0.6041666666666666,0.5866666666666667,0.02666666666666665,57
0.0011962413787841796,0.001284685107242191,0.007081365585327149,0.002561892703309337,auto,cosine,7,1,distance,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",0.5875,0.6208333333333333,0.6041666666666666,0.6625,0.6291666666666667,0.6208333333333333,0.02527625148017183,17
0.000469970703125,0.00016691721331912169,0.01386246681213379,0.0017287659299682918,auto,cosine,7,2,uniform,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",0.5583333333333333,0.5791666666666667,0.5625,0.6291666666666667,0.6041666666666666,0.5866666666666667,0.02666666666666665,57
0.00047607421875,0.00018122380476161336,0.004620218276977539,0.000832962790197996,auto,cosine,7,2,distance,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",0.5875,0.6208333333333333,0.6041666666666666,0.6625,0.6291666666666667,0.6208333333333333,0.02527625148017183,17
0.0007100105285644531,0.00015780594180090857,0.011352348327636718,0.0013921787631244022,auto,cosine,9,1,uniform,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",0.5791666666666667,0.5875,0.575,0.6125,0.6375,0.5983333333333334,0.023511226632776463,49
0.0003754615783691406,0.00018538232900177468,0.007901144027709962,0.0034802436266752157,auto,cosine,9,1,distance,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",0.5916666666666667,0.6208333333333333,0.6041666666666666,0.6416666666666667,0.6458333333333334,0.6208333333333333,0.020916500663351913,17
0.0010959148406982423,0.0005026695691097106,0.010972929000854493,0.0023409647285546208,auto,cosine,9,2,uniform,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",0.5791666666666667,0.5875,0.575,0.6125,0.6375,0.5983333333333334,0.023511226632776463,49
0.0007513999938964844,0.0008388102423712808,0.004126071929931641,0.0012901382764000028,auto,cosine,9,2,distance,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",0.5916666666666667,0.6208333333333333,0.6041666666666666,0.6416666666666667,0.6458333333333334,0.6208333333333333,0.020916500663351913,17
0.0008184909820556641,0.0010347643532094394,0.009737014770507812,0.005013272530446628,auto,cosine,11,1,uniform,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",0.5833333333333334,0.5958333333333333,0.5583333333333333,0.6041666666666666,0.6166666666666667,0.5916666666666667,0.01989556064385553,53
0.00033960342407226565,0.00019831975566075752,0.00409994125366211,0.0006568096086536076,auto,cosine,11,1,distance,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",0.5916666666666667,0.6083333333333333,0.5916666666666667,0.6333333333333333,0.65,0.615,0.02321398046197353,25
0.000443267822265625,0.00021790030701879115,0.012953233718872071,0.009792075503367846,auto,cosine,11,2,uniform,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",0.5833333333333334,0.5958333333333333,0.5583333333333333,0.6041666666666666,0.6166666666666667,0.5916666666666667,0.01989556064385553,53
0.0009843826293945313,0.0008888625323038242,0.010752582550048828,0.0032001625000635044,auto,cosine,11,2,distance,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",0.5916666666666667,0.6083333333333333,0.5916666666666667,0.6333333333333333,0.65,0.615,0.02321398046197353,25
0.00047821998596191405,0.00017538517950929205,0.009345817565917968,0.0019397960087650255,auto,cosine,15,1,uniform,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",0.5875,0.6083333333333333,0.5833333333333334,0.6,0.6166666666666667,0.5991666666666667,0.012472191289246457,45
0.00043358802795410154,0.00016329222864338582,0.005797338485717773,0.0022838698547066874,auto,cosine,15,1,distance,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",0.5833333333333334,0.6375,0.6208333333333333,0.6291666666666667,0.6625,0.6266666666666667,0.025766041389567156,13
0.0005389690399169922,0.0002094876265539461,0.012166166305541992,0.006429098334085727,auto,cosine,15,2,uniform,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",0.5875,0.6083333333333333,0.5833333333333334,0.6,0.6166666666666667,0.5991666666666667,0.012472191289246457,45
0.00024552345275878905,3.419238306028154e-05,0.004068231582641602,0.0016600158129421029,auto,cosine,15,2,distance,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",0.5833333333333334,0.6375,0.6208333333333333,0.6291666666666667,0.6625,0.6266666666666667,0.025766041389567156,13
0.0003022670745849609,0.00011446400250623542,0.006923389434814453,0.0005734785798684847,auto,cosine,21,1,uniform,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 21, 'p': 1, 'weights': 'uniform'}",0.6041666666666666,0.5958333333333333,0.6083333333333333,0.6333333333333333,0.6291666666666667,0.6141666666666665,0.014577379737113252,29
0.0004015922546386719,0.00016802165004032452,0.010103416442871094,0.006045909991916983,auto,cosine,21,1,distance,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 21, 'p': 1, 'weights': 'distance'}",0.6083333333333333,0.625,0.6375,0.6583333333333333,0.65,0.6358333333333334,0.0177951304200522,5
0.000613546371459961,0.0003849353897125421,0.013532447814941406,0.005882045318011275,auto,cosine,21,2,uniform,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 21, 'p': 2, 'weights': 'uniform'}",0.6041666666666666,0.5958333333333333,0.6083333333333333,0.6333333333333333,0.6291666666666667,0.6141666666666665,0.014577379737113252,29
0.0003918647766113281,0.00014765042200634817,0.0040285587310791016,0.0012858642115064949,auto,cosine,21,2,distance,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 21, 'p': 2, 'weights': 'distance'}",0.6083333333333333,0.625,0.6375,0.6583333333333333,0.65,0.6358333333333334,0.0177951304200522,5
0.0004378318786621094,0.00021666562243938473,0.010318613052368164,0.00250356893662339,auto,cosine,25,1,uniform,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 25, 'p': 1, 'weights': 'uniform'}",0.6,0.5875,0.5875,0.6125,0.6416666666666667,0.6058333333333333,0.020172864061517023,37
0.000362396240234375,0.00014781328926494907,0.005945682525634766,0.001658592517325636,auto,cosine,25,1,distance,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 25, 'p': 1, 'weights': 'distance'}",0.625,0.6375,0.6333333333333333,0.6291666666666667,0.6666666666666666,0.6383333333333333,0.014766704288891116,1
0.0007305145263671875,0.0004280177294430778,0.010787248611450195,0.003274856518490679,auto,cosine,25,2,uniform,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 25, 'p': 2, 'weights': 'uniform'}",0.6,0.5875,0.5875,0.6125,0.6416666666666667,0.6058333333333333,0.020172864061517023,37
0.0003246307373046875,0.00017565004649833954,0.009969997406005859,0.005651352679034789,auto,cosine,25,2,distance,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 25, 'p': 2, 'weights': 'distance'}",0.625,0.6375,0.6333333333333333,0.6291666666666667,0.6666666666666666,0.6383333333333333,0.014766704288891116,1
0.0019680023193359374,0.0028497571176092874,0.011977386474609376,0.0026188469300189128,auto,cosine,31,1,uniform,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 31, 'p': 1, 'weights': 'uniform'}",0.6,0.6,0.5833333333333334,0.6083333333333333,0.6416666666666667,0.6066666666666667,0.019293061504650388,33
0.00034499168395996094,0.00015552290811118402,0.006190824508666992,0.002092499630606841,auto,cosine,31,1,distance,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 31, 'p': 1, 'weights': 'distance'}",0.6208333333333333,0.6291666666666667,0.6208333333333333,0.6291666666666667,0.6708333333333333,0.6341666666666667,0.01870828693386968,9
0.00047740936279296877,0.00018481679245471068,0.012030792236328126,0.004342535787405298,auto,cosine,31,2,uniform,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 31, 'p': 2, 'weights': 'uniform'}",0.6,0.6,0.5833333333333334,0.6083333333333333,0.6416666666666667,0.6066666666666667,0.019293061504650388,33
0.0003452777862548828,0.00015748310756434427,0.0067745685577392575,0.003537795574615795,auto,cosine,31,2,distance,"{'algorithm': 'auto', 'metric': 'cosine', 'n_neighbors': 31, 'p': 2, 'weights': 'distance'}",0.6208333333333333,0.6291666666666667,0.6208333333333333,0.6291666666666667,0.6708333333333333,0.6341666666666667,0.01870828693386968,9
0.0009521007537841797,0.0004981116501163872,0.011010313034057617,0.0024804204863779966,ball_tree,euclidean,3,1,uniform,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.5458333333333333,0.5625,0.49583333333333335,0.5291666666666667,0.5208333333333334,0.5308333333333334,0.022607766610417544,496
0.0006364822387695312,0.0003660374406767862,0.003066539764404297,0.0010942159531082986,ball_tree,euclidean,3,1,distance,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",0.5583333333333333,0.5541666666666667,0.525,0.5708333333333333,0.5416666666666666,0.55,0.015590239111558081,327
0.000489044189453125,9.349503642044022e-05,0.00805521011352539,0.002797905383227701,ball_tree,euclidean,3,2,uniform,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.5458333333333333,0.5625,0.49583333333333335,0.5291666666666667,0.5208333333333334,0.5308333333333334,0.022607766610417544,496
0.0029114723205566407,0.0027668117400066685,0.0058977603912353516,0.002263915958067597,ball_tree,euclidean,3,2,distance,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",0.5583333333333333,0.5541666666666667,0.525,0.5708333333333333,0.5416666666666666,0.55,0.015590239111558081,327
0.0007226943969726562,0.000342542417154566,0.007922792434692382,0.0009905790449409018,ball_tree,euclidean,5,1,uniform,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",0.5416666666666666,0.5375,0.525,0.5583333333333333,0.5625,0.5449999999999999,0.01379412113103904,387
0.000749969482421875,0.0004983319401041269,0.0030499935150146485,0.0008718655290927965,ball_tree,euclidean,5,1,distance,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",0.5583333333333333,0.5875,0.5416666666666666,0.5791666666666667,0.575,0.5683333333333334,0.016372402253657103,146
0.0006306648254394531,0.0002828241095527747,0.010833406448364257,0.004215556647992174,ball_tree,euclidean,5,2,uniform,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.5416666666666666,0.5375,0.525,0.5583333333333333,0.5625,0.5449999999999999,0.01379412113103904,387
0.0007397651672363282,0.0002704260103339198,0.005203151702880859,0.002496233435489468,ball_tree,euclidean,5,2,distance,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",0.5583333333333333,0.5875,0.5416666666666666,0.5791666666666667,0.575,0.5683333333333334,0.016372402253657103,146
0.0013583183288574218,0.0013802569959982856,0.009982776641845704,0.003082912553747063,ball_tree,euclidean,7,1,uniform,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",0.5291666666666667,0.5458333333333333,0.5375,0.5125,0.5958333333333333,0.5441666666666667,0.02808716591058787,399
0.0005778789520263672,0.0002204260623474096,0.006767892837524414,0.0014904506124818258,ball_tree,euclidean,7,1,distance,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",0.5541666666666667,0.5666666666666667,0.5541666666666667,0.5625,0.5958333333333333,0.5666666666666667,0.015365907428821466,171
0.0005951881408691406,0.00019182742244928748,0.008580541610717774,0.0012208211420796692,ball_tree,euclidean,7,2,uniform,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",0.5291666666666667,0.5458333333333333,0.5375,0.5125,0.5958333333333333,0.5441666666666667,0.02808716591058787,399
0.0005761146545410156,0.00020156779224108316,0.005711603164672852,0.0025566179150670176,ball_tree,euclidean,7,2,distance,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",0.5541666666666667,0.5666666666666667,0.5541666666666667,0.5625,0.5958333333333333,0.5666666666666667,0.015365907428821466,171
0.0006307601928710937,0.0003517302796357685,0.007291555404663086,0.0010487643872242154,ball_tree,euclidean,9,1,uniform,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",0.5416666666666666,0.5333333333333333,0.5291666666666667,0.5166666666666667,0.5958333333333333,0.5433333333333332,0.02746209508880679,414
0.0005248069763183593,0.00028030447195407266,0.007724475860595703,0.006812854147445887,ball_tree,euclidean,9,1,distance,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",0.5625,0.5375,0.55,0.5583333333333333,0.6166666666666667,0.5650000000000001,0.02720804619552419,180
0.0006351470947265625,0.0002478854832963801,0.011669635772705078,0.005643373369714545,ball_tree,euclidean,9,2,uniform,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",0.5416666666666666,0.5333333333333333,0.5291666666666667,0.5166666666666667,0.5958333333333333,0.5433333333333332,0.02746209508880679,414
0.000814056396484375,0.0003390091071985816,0.0044158935546875,0.0016642380262422917,ball_tree,euclidean,9,2,distance,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",0.5625,0.5375,0.55,0.5583333333333333,0.6166666666666667,0.5650000000000001,0.02720804619552419,180
0.0005774497985839844,0.00019754523830999918,0.010906267166137695,0.004279502204149279,ball_tree,euclidean,11,1,uniform,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",0.5416666666666666,0.5125,0.5416666666666666,0.5208333333333334,0.5916666666666667,0.5416666666666667,0.027512623365365304,439
0.0007642745971679687,0.0002648061225175671,0.006173419952392578,0.0021907804569840125,ball_tree,euclidean,11,1,distance,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",0.5541666666666667,0.525,0.5458333333333333,0.5416666666666666,0.6041666666666666,0.5541666666666666,0.026744677559802008,282
0.0008098602294921875,0.00030545815427744514,0.012005472183227539,0.005655006323241138,ball_tree,euclidean,11,2,uniform,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",0.5416666666666666,0.5125,0.5416666666666666,0.5208333333333334,0.5916666666666667,0.5416666666666667,0.027512623365365304,439
0.0012140274047851562,0.00028255086298625376,0.007491350173950195,0.0018905457959233418,ball_tree,euclidean,11,2,distance,"{'algorithm': 'ball_tree', 'metric': 'euclidean', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",0.5541666666666667,0.525,0.5458333333333333,0.5416666666666666,0.6041666666666666,0.5541666666666666,0.026744677559802008,282
