run_id,relative_abundance,phenotype,ncbi_taxon_id
SRR3400437,0.0031858,D015212,197614
SRR3400439,0.00320858,D015212,197614
SRR3400440,0.00482084,D015212,197614
SRR3400441,0.00472799,D015212,197614
SRR3400442,0.00315027,D015212,197614
SRR3400443,0.0348373,D015212,197614
SRR3400444,0.00456598,D015212,197614
SRR3400445,0.00531684,D015212,197614
SRR3400446,0.00245274,D015212,197614
SRR3400447,0.00164736,D015212,197614
SRR3400448,0.000980784,D015212,197614
SRR3400450,0.00167924,D015212,197614
SRR3400451,0.000410753,D015212,197614
SRR3400452,0.00461329,D015212,197614
SRR3400453,0.00216295,D015212,197614
SRR3400454,0.00207669,D015212,197614
SRR3400455,0.00138096,D015212,197614
SRR3400456,0.00254169,D015212,197614
SRR3400465,0.00225837,D015212,197614
SRR3400466,0.000762806,D015212,197614
SRR3400467,0.00193157,D015212,197614
SRR5218294,0.179873,D015212,197614
SRR5218295,0.0507182,D015212,197614
SRR5218296,0.0378385,D015212,197614
SRR5218298,0.0990105,D015212,197614
SRR5218300,0.0632283,D015212,197614
SRR5218301,0.0453228,D015212,197614
SRR5218303,0.00439491,D015212,197614
SRR5218292,0.165408,D015212,197614
SRR5218368,0.0174479,D015212,197614
SRR5218369,0.0360783,D015212,197614
SRR5218370,0.0127441,D015212,197614
SRR5218371,0.0451654,D015212,197614
SRR5218372,0.0554771,D015212,197614
SRR5218376,0.00208938,D015212,197614
SRR5218377,0.119755,D015212,197614
SRR5218380,0.00886289,D015212,197614
SRR5218382,0.112589,D015212,197614
SRR5218383,0.0759037,D015212,197614
SRR5218384,0.0153233,D015212,197614
SRR5218385,0.0329938,D015212,197614
SRR5218386,0.0191718,D015212,197614
SRR5218387,0.00698731,D015212,197614
SRR5218388,0.00195091,D015212,197614
SRR5218389,0.00396181,D015212,197614
SRR5218390,0.0166433,D015212,197614
SRR5218391,0.0399151,D015212,197614
SRR5218392,0.0672438,D015212,197614
SRR5218393,1.73646,D015212,197614
SRR5218395,0.00733192,D015212,197614
SRR5218397,0.0115944,D015212,197614
SRR5218399,0.0095645,D015212,197614
SRR5396484,0.885991,D015212,197614
SRR6424521,0.00230744,D015212,197614
SRR6424522,0.00434226,D015212,197614
SRR6424524,0.146924,D015212,197614
SRR6424527,0.00268312,D015212,197614
SRR6424539,0.00508561,D015212,197614
SRR6424540,0.172108,D015212,197614
SRR6424541,0.0165798,D015212,197614
SRR6424542,0.0258154,D015212,197614
SRR6424546,0.0106678,D015212,197614
SRR6424547,0.0875273,D015212,197614
SRR6424553,0.0163547,D015212,197614
SRR6424555,0.00185898,D015212,197614
SRR6424622,0.0034623,D015212,197614
SRR6424640,0.00219236,D015212,197614
SRR6424696,0.00428211,D015212,197614
SRR6424699,22.6329,D015212,197614
SRR6424701,0.00217443,D015212,197614
SRR6424755,1.37623,D015212,197614
SRR6424756,1.14559,D015212,197614
SRR6424757,0.765522,D015212,197614
SRR6424758,0.00418945,D015212,197614
SRR6424759,0.00540526,D015212,197614
SRR6424760,0.00242318,D015212,197614
SRR6424761,0.0021638,D015212,197614
SRR6424762,0.008831,D015212,197614
SRR6424763,0.0457931,D015212,197614
SRR6424764,0.0539651,D015212,197614
SRR6424792,0.724982,D015212,197614
SRR6424795,0.480517,D015212,197614
SRR6424797,1.11143,D015212,197614
SRR6424798,1.00279,D015212,197614
SRR6424799,0.970005,D015212,197614
SRR6424800,0.533848,D015212,197614
SRR6424807,0.892203,D015212,197614
SRR6424809,0.00101084,D015212,197614
ERR1250118,0.0238223,D015212,197614
ERR1389960,0.0138837,D015212,197614
ERR1842582,0.00499525,D015212,197614
ERR2314071,0.00348639,D015212,197614
ERR1090446,0.0038301,D015212,197614
ERR1160361,0.00108548,D015212,197614
ERR1843814,0.0121981,D015212,197614
ERR1160614,0.00348396,D015212,197614
ERR1090719,0.00422208,D015212,197614
ERR2032788,0.130139,D015212,197614
ERR1089919,0.00304618,D015212,197614
ERR1090668,0.00552761,D015212,197614
ERR1250581,0.0843961,D015212,197614
ERR1250632,1.0924,D015212,197614
ERR1389949,33.1176,D015212,197614
ERR1854713,1.00414,D015212,197614
ERR1854715,0.0113058,D015212,197614
ERR1854719,0.311429,D015212,197614
ERR1854720,5.56715,D015212,197614
ERR1854725,0.0140815,D015212,197614
ERR1854728,9.25606,D015212,197614
ERR2056900,0.164029,D015212,197614
ERR2057086,4.05206,D015212,197614
ERR1091024,0.00192459,D015212,197614
ERR1091194,0.00514178,D015212,197614
ERR1091288,0.00443912,D015212,197614
ERR1091445,0.0259,D015212,197614
ERR1091500,0.00254084,D015212,197614
ERR1091679,0.00663335,D015212,197614
ERR695632,2.91975,D015212,40519
ERR695635,0.03468,D015212,40519
ERR695634,0.0359,D015212,40519
ERR695633,2.8941,D015212,40519
ERR695636,0.65954,D015212,40519
ERR695631,0.29394,D015212,40519
ERR695630,0.31994,D015212,40519
ERR695637,0.65105,D015212,40519
SRR3400417,0.0424363,D015212,40519
SRR3400418,0.0274601,D015212,40519
SRR3400419,0.181567,D015212,40519
SRR3400420,0.132642,D015212,40519
SRR3400421,0.163335,D015212,40519
SRR3400422,0.117693,D015212,40519
SRR3400423,0.0476154,D015212,40519
SRR3400424,0.0973103,D015212,40519
SRR3400425,0.11372,D015212,40519
SRR3400426,0.107927,D015212,40519
SRR3400428,1.11971,D015212,40519
SRR3400429,1.38192,D015212,40519
SRR3400430,0.798306,D015212,40519
SRR3400431,1.16701,D015212,40519
SRR3400432,1.19061,D015212,40519
SRR3400433,2.50561,D015212,40519
SRR3400434,1.87113,D015212,40519
SRR3400435,2.89842,D015212,40519
SRR3400436,1.78004,D015212,40519
SRR3400437,4.01977,D015212,40519
SRR3400439,2.70131,D015212,40519
SRR3400440,2.46483,D015212,40519
SRR3400441,2.27416,D015212,40519
SRR3400442,1.7841,D015212,40519
SRR3400443,0.336997,D015212,40519
SRR3400444,0.533712,D015212,40519
SRR3400445,0.941879,D015212,40519
SRR3400446,1.57122,D015212,40519
SRR3400447,0.792195,D015212,40519
SRR3400448,2.08299,D015212,40519
SRR3400450,0.767413,D015212,40519
SRR3400451,0.869563,D015212,40519
SRR3400452,0.868452,D015212,40519
SRR3400453,0.814782,D015212,40519
SRR3400454,1.94742,D015212,40519
SRR3400455,0.825264,D015212,40519
SRR3400456,1.6521,D015212,40519
SRR3400465,0.229789,D015212,40519
SRR3400466,0.199092,D015212,40519
SRR3400467,0.202493,D015212,40519
SRR5218294,0.0253939,D015212,40519
SRR5218295,0.174783,D015212,40519
SRR5218296,0.00180183,D015212,40519
SRR5218298,0.0297032,D015212,40519
SRR5218300,0.00301087,D015212,40519
SRR5218301,0.148918,D015212,40519
SRR5218303,0.0439491,D015212,40519
SRR5218292,0.0394164,D015212,40519
SRR5218368,0.203559,D015212,40519
SRR5218369,0.108235,D015212,40519
SRR5218370,0.172046,D015212,40519
SRR5218371,0.481764,D015212,40519
SRR5218373,1.15423,D015212,40519
SRR5218376,0.0146257,D015212,40519
SRR5218377,0.0577392,D015212,40519
SRR5218380,0.635912,D015212,40519
SRR5218382,3.53613,D015212,40519
SRR5218383,1.46747,D015212,40519
SRR5218384,1.16238,D015212,40519
SRR5218385,0.0206211,D015212,40519
SRR5218386,0.0230061,D015212,40519
SRR5218387,0.323745,D015212,40519
SRR5218388,0.0175582,D015212,40519
SRR5218389,0.0495226,D015212,40519
SRR5218390,0.347131,D015212,40519
SRR5218391,0.0147056,D015212,40519
SRR5218392,0.0378247,D015212,40519
SRR5218393,0.982472,D015212,40519
SRR5218395,0.0219957,D015212,40519
SRR5218397,0.0289861,D015212,40519
SRR5218399,0.117962,D015212,40519
SRR5396459,0.00437158,D015212,40519
SRR5396469,0.70704,D015212,40519
SRR5396474,0.0117037,D015212,40519
SRR5396479,0.00355695,D015212,40519
SRR5396484,0.0224871,D015212,40519
SRR5396499,0.0258849,D015212,40519
SRR5396528,0.456672,D015212,40519
SRR5396544,3.64572,D015212,40519
SRR5396549,0.0106564,D015212,40519
SRR5650105,2.26539,D015212,40519
SRR5650061,3.29276,D015212,40519
SRR5650150,0.10874,D015212,40519
SRR5650077,2.29057,D015212,40519
SRR5650079,0.41258,D015212,40519
SRR5650142,0.10981,D015212,40519
SRR5650189,0.00154,D015212,40519
SRR5650098,1.41201,D015212,40519
SRR5650165,0.04051,D015212,40519
SRR5650099,2.10872,D015212,40519
SRR5650101,2.29946,D015212,40519
SRR5650078,2.35706,D015212,40519
SRR5650103,1.46437,D015212,40519
SRR5650154,1.01482,D015212,40519
SRR5650144,0.01148,D015212,40519
SRR5650140,0.0128,D015212,40519
SRR5650117,0.98693,D015212,40519
SRR5650082,0.8615,D015212,40519
SRR5650062,2.80997,D015212,40519
SRR5650043,0.07515,D015212,40519
SRR5650102,2.47359,D015212,40519
SRR5650190,3.39822,D015212,40519
SRR5650083,2.26522,D015212,40519
SRR5650141,0.04167,D015212,40519
SRR5650097,1.08242,D015212,40519
SRR5650139,0.32985,D015212,40519
SRR5650100,1.77014,D015212,40519
SRR5650122,0.26569,D015212,40519
SRR5650156,0.24753,D015212,40519
SRR5650152,1.10587,D015212,40519
SRR5650096,1.0168,D015212,40519
SRR5650135,0.31165,D015212,40519
SRR5650136,1.30351,D015212,40519
SRR5650155,0.13999,D015212,40519
SRR5650151,0.58831,D015212,40519
SRR5650166,0.08231,D015212,40519
SRR5650167,0.04314,D015212,40519
SRR5650042,0.07019,D015212,40519
SRR5650074,0.18124,D015212,40519
SRR5650147,0.26146,D015212,40519
SRR5650073,2.20962,D015212,40519
SRR5650085,3.06539,D015212,40519
SRR5650149,0.13322,D015212,40519
SRR5650044,0.04695,D015212,40519
SRR5650128,2.22129,D015212,40519
SRR5650146,0.17012,D015212,40519
SRR6424522,0.00217113,D015212,40519
SRR6424542,0.000890187,D015212,40519
SRR6424547,0.00583516,D015212,40519
SRR6424637,0.00250426,D015212,40519
ERR1090131,0.405078,D015212,40519
ERR1250602,0.0925126,D015212,40519
ERR1389960,0.00462792,D015212,40519
ERR1390023,0.0105141,D015212,40519
ERR1390024,0.00329207,D015212,40519
ERR1390025,0.00343903,D015212,40519
ERR1459014,0.15405,D015212,40519
ERR1842582,0.254758,D015212,40519
ERR1842685,0.0345931,D015212,40519
ERR1843454,0.011534,D015212,40519
ERR1854759,0.0183866,D015212,40519
ERR1854764,0.0111439,D015212,40519
ERR2032773,0.00290613,D015212,40519
ERR2056937,0.0113039,D015212,40519
ERR1160336,0.00548312,D015212,40519
ERR1250569,0.16261,D015212,40519
ERR1458875,0.00517947,D015212,40519
ERR1846219,0.00585137,D015212,40519
ERR1089914,0.0157841,D015212,40519
SRR5396504,0.0879121,D015212,40519
ERR1160479,0.00301389,D015212,40519
ERR1389877,0.00714924,D015212,40519
ERR1389954,0.00365684,D015212,40519
ERR2091952,0.00443046,D015212,40519
ERR1842687,0.0368645,D015212,40519
ERR1390032,0.0957735,D015212,40519
ERR1390028,0.121037,D015212,40519
ERR1390026,0.23716,D015212,40519
ERR1389784,0.0163239,D015212,40519
ERR1089826,0.539059,D015212,40519
ERR1160726,0.00168606,D015212,40519
ERR1249833,0.516321,D015212,40519
ERR2032230,0.00451101,D015212,40519
ERR2032898,0.066804,D015212,40519
ERR1551507,1.25301,D015212,40519
ERR1551508,1.48297,D015212,40519
ERR1551509,1.0,D015212,40519
ERR1551510,0.0342358,D015212,40519
ERR1551511,2.30557,D015212,40519
ERR1551512,1.71751,D015212,40519
ERR1551513,2.10241,D015212,40519
ERR1551514,1.08306,D015212,40519
ERR1551515,0.12484,D015212,40519
ERR1551516,0.550314,D015212,40519
ERR1551517,2.36274,D015212,40519
ERR1551518,0.00908815,D015212,40519
ERR1551519,0.835536,D015212,40519
ERR1551520,0.954514,D015212,40519
ERR1551521,0.275146,D015212,40519
ERR1551522,1.46967,D015212,40519
ERR1551523,0.535638,D015212,40519
ERR1551524,0.859354,D015212,40519
ERR1551525,0.817382,D015212,40519
ERR1551526,1.29652,D015212,40519
ERR1551527,1.11819,D015212,40519
ERR1250575,0.0202634,D015212,40519
ERR2057018,0.15097,D015212,40519
ERR1077826,0.0156734,D015212,40519
ERR1089794,0.111004,D015212,40519
ERR1090709,1.41127,D015212,40519
ERR1160721,0.00359619,D015212,40519
ERR1843696,0.00530138,D015212,40519
ERR2056882,0.19923,D015212,40519
ERR1843596,0.0113804,D015212,40519
ERR1843571,0.0791631,D015212,40519
ERR2091845,0.00423729,D015212,40519
ERR1089747,0.0247801,D015212,40519
ERR1090119,1.69035,D015212,40519
ERR1090363,1.62344,D015212,40519
ERR1160564,0.00198724,D015212,40519
ERR1249673,0.0852048,D015212,40519
ERR1249769,0.0212925,D015212,40519
ERR1249930,0.00309148,D015212,40519
ERR1250632,0.0345423,D015212,40519
ERR1389722,0.0755024,D015212,40519
ERR1389995,0.10196,D015212,40519
ERR1417463,0.184649,D015212,40519
ERR1459080,0.00869754,D015212,40519
ERR1854715,0.0395704,D015212,40519
ERR1854719,0.137029,D015212,40519
ERR2032932,0.0257235,D015212,40519
ERR2056900,0.0578927,D015212,40519
ERR2056947,0.00593401,D015212,40519
ERR2057086,0.0690131,D015212,40519
ERR2057179,0.572974,D015212,40519
ERR2091907,0.606485,D015212,40519
ERR2092070,1.94156,D015212,40519
ERR1090791,0.0125334,D015212,40519
ERR1090794,0.377715,D015212,40519
ERR1090854,0.00317864,D015212,40519
ERR1090916,0.180842,D015212,40519
ERR1091008,0.0065783,D015212,40519
ERR1091024,0.0500395,D015212,40519
ERR1091079,0.00606907,D015212,40519
ERR1091125,2.61746,D015212,40519
ERR1091194,0.174821,D015212,40519
ERR1091273,0.213501,D015212,40519
ERR1091288,0.00443912,D015212,40519
ERR1091310,0.00283676,D015212,40519
ERR1091418,0.00229024,D015212,40519
ERR1091445,0.431667,D015212,40519
ERR1091464,0.00215936,D015212,40519
ERR1091493,0.183753,D015212,40519
ERR1091500,0.00508169,D015212,40519
ERR1091575,0.224976,D015212,40519
ERR1091614,0.411695,D015212,40519
ERR1091661,0.00189505,D015212,40519
ERR1091679,0.0110556,D015212,40519
ERR1091703,0.0125676,D015212,40519
ERR1091803,0.641026,D015212,40519
ERR1091816,0.457762,D015212,40519
ERR695620,0.20481,D015212,218538
ERR695627,0.01279,D015212,218538
ERR695629,3.10475,D015212,218538
ERR695628,3.07128,D015212,218538
ERR695626,0.02614,D015212,218538
ERR695621,0.20005,D015212,218538
ERR695632,0.20659,D015212,218538
ERR695634,0.01123,D015212,218538
ERR695633,0.22565,D015212,218538
ERR695636,0.1142,D015212,218538
ERR695631,0.30373,D015212,218538
ERR695630,0.31628,D015212,218538
ERR695637,0.11558,D015212,218538
SRR3400417,0.0553228,D015212,218538
SRR3400418,0.0437769,D015212,218538
SRR3400419,0.0189499,D015212,218538
SRR3400420,0.0659107,D015212,218538
SRR3400421,0.317934,D015212,218538
SRR3400422,0.155066,D015212,218538
SRR3400423,0.0706091,D015212,218538
SRR3400424,0.0777296,D015212,218538
SRR3400425,0.0471402,D015212,218538
SRR3400426,0.0376108,D015212,218538
SRR3400428,0.0497876,D015212,218538
SRR3400429,0.15396,D015212,218538
SRR3400430,0.152913,D015212,218538
SRR3400431,0.265479,D015212,218538
SRR3400432,0.0689223,D015212,218538
SRR3400433,0.159825,D015212,218538
SRR3400434,0.264198,D015212,218538
SRR3400435,0.126904,D015212,218538
SRR3400436,0.166635,D015212,218538
SRR3400437,0.199643,D015212,218538
SRR3400439,0.232622,D015212,218538
SRR3400440,0.238976,D015212,218538
SRR3400441,0.23468,D015212,218538
SRR3400442,0.0105009,D015212,218538
SRR3400443,0.00924254,D015212,218538
SRR3400444,0.00507331,D015212,218538
SRR3400445,0.000797527,D015212,218538
SRR3400446,0.00686766,D015212,218538
SRR3400447,0.0133619,D015212,218538
SRR3400448,0.00882706,D015212,218538
SRR3400450,0.00293867,D015212,218538
SRR3400451,0.00636667,D015212,218538
SRR3400453,0.00216295,D015212,218538
SRR3400454,0.00311504,D015212,218538
SRR3400455,0.0138096,D015212,218538
SRR3400456,0.00254169,D015212,218538
SRR3400465,0.0146794,D015212,218538
SRR3400466,0.0503452,D015212,218538
SRR3400467,0.0177061,D015212,218538
SRR5218294,0.0804139,D015212,218538
SRR5218295,0.131087,D015212,218538
SRR5218296,0.536046,D015212,218538
SRR5218298,0.0241338,D015212,218538
SRR5218300,0.024087,D015212,218538
SRR5218301,1.22695,D015212,218538
SRR5218303,0.0123057,D015212,218538
SRR5218292,3.09559,D015212,218538
SRR5218368,0.186111,D015212,218538
SRR5218369,0.0180391,D015212,218538
SRR5218370,0.328161,D015212,218538
SRR5218371,0.237118,D015212,218538
SRR5218372,2.37543,D015212,218538
SRR5218373,2.11714,D015212,218538
SRR5218376,0.534882,D015212,218538
SRR5218377,0.11334,D015212,218538
SRR5218380,0.208278,D015212,218538
SRR5218382,2.15587,D015212,218538
SRR5218383,0.287802,D015212,218538
SRR5218384,2.76039,D015212,218538
SRR5218385,0.0680497,D015212,218538
SRR5218386,0.116948,D015212,218538
SRR5218387,0.454175,D015212,218538
SRR5218388,1.50806,D015212,218538
SRR5218389,3.97567,D015212,218538
SRR5218390,2.23971,D015212,218538
SRR5218391,0.0819311,D015212,218538
SRR5218392,4.42969,D015212,218538
SRR5218393,1.01838,D015212,218538
SRR5218395,2.13603,D015212,218538
SRR5218397,3.5305,D015212,218538
SRR5218399,2.94268,D015212,218538
SRR5396455,0.0160555,D015212,218538
SRR5396464,9.37347,D015212,218538
SRR5396469,3.8482,D015212,218538
SRR5396474,0.00780244,D015212,218538
SRR5396479,0.0213417,D015212,218538
SRR5396484,0.00899483,D015212,218538
SRR5396489,1.64009,D015212,218538
SRR5396499,0.349447,D015212,218538
SRR5396510,0.338739,D015212,218538
SRR5396516,2.44548,D015212,218538
SRR5396517,3.93563,D015212,218538
SRR5396522,0.215715,D015212,218538
SRR5396543,4.32489,D015212,218538
SRR5396549,0.00532822,D015212,218538
SRR5396561,7.25721,D015212,218538
SRR5651413,7.33506,D015212,218538
SRR5650081,9.52464,D015212,218538
SRR5650041,6.84193,D015212,218538
SRR5650034,5.42086,D015212,218538
SRR5650170,0.00638,D015212,218538
SRR5650037,0.63734,D015212,218538
SRR5650108,20.0288,D015212,218538
SRR5650106,7.08097,D015212,218538
SRR5650114,8.62607,D015212,218538
SRR5650061,6.75729,D015212,218538
SRR5651476,10.1916,D015212,218538
SRR5650110,8.9877,D015212,218538
SRR5650086,5.35283,D015212,218538
SRR5650077,6.3041,D015212,218538
SRR5650068,1.8605,D015212,218538
SRR5650032,5.12663,D015212,218538
SRR5651405,1.21179,D015212,218538
SRR5650079,8.15607,D015212,218538
SRR5650111,6.89623,D015212,218538
SRR5650091,4.6017,D015212,218538
SRR5651410,2.00066,D015212,218538
SRR5650088,4.74549,D015212,218538
SRR5650109,1.66768,D015212,218538
SRR5651482,12.5381,D015212,218538
SRR5651404,0.01357,D015212,218538
SRR5650093,5.36065,D015212,218538
SRR5650107,7.67171,D015212,218538
SRR5650078,4.85446,D015212,218538
SRR5650072,1.77833,D015212,218538
SRR5650154,2.52465,D015212,218538
SRR5650067,2.38732,D015212,218538
SRR5650036,0.01526,D015212,218538
SRR5651416,4.77882,D015212,218538
SRR5651456,3.45191,D015212,218538
SRR5650040,11.3067,D015212,218538
SRR5650082,9.96852,D015212,218538
SRR5650062,7.57642,D015212,218538
SRR5651455,0.89007,D015212,218538
SRR5650064,2.10791,D015212,218538
SRR5650083,14.3707,D015212,218538
SRR5650153,0.39179,D015212,218538
SRR5651414,3.66439,D015212,218538
SRR5650080,8.3208,D015212,218538
SRR5650180,0.09624,D015212,218538
SRR5650090,5.10114,D015212,218538
SRR5650089,5.00187,D015212,218538
SRR5650115,3.31967,D015212,218538
SRR5650069,0.91043,D015212,218538
SRR5650092,2.68088,D015212,218538
SRR5651411,0.33157,D015212,218538
SRR5651474,0.9342,D015212,218538
SRR5651480,4.01692,D015212,218538
SRR5651458,1.01546,D015212,218538
SRR5650095,1.79149,D015212,218538
SRR5650138,2.1847,D015212,218538
SRR5650161,0.00411,D015212,218538
SRR5650184,2.14078,D015212,218538
SRR5650087,7.2577,D015212,218538
SRR5651481,2.6776,D015212,218538
SRR5650152,10.7416,D015212,218538
SRR5651401,5.97602,D015212,218538
SRR5650084,9.01996,D015212,218538
SRR5650094,3.8697,D015212,218538
SRR5650135,19.4111,D015212,218538
SRR5651415,0.04477,D015212,218538
SRR5650038,0.17494,D015212,218538
SRR5650136,2.84597,D015212,218538
SRR5650151,7.5102,D015212,218538
SRR5650137,3.48112,D015212,218538
SRR5650143,3.6458,D015212,218538
SRR5650066,7.61039,D015212,218538
SRR5651402,3.56034,D015212,218538
SRR5650060,0.88317,D015212,218538
SRR5650056,0.11978,D015212,218538
SRR5650035,2.76433,D015212,218538
SRR5650126,1.48991,D015212,218538
SRR5651408,2.24484,D015212,218538
SRR5650076,15.3023,D015212,218538
SRR5650055,2.44074,D015212,218538
SRR5650085,9.19336,D015212,218538
SRR5651475,3.6553,D015212,218538
SRR5650065,3.84476,D015212,218538
SRR5650128,6.42286,D015212,218538
SRR5650063,3.44518,D015212,218538
SRR5650178,5.72643,D015212,218538
SRR6424520,0.00302471,D015212,218538
SRR6424521,0.00461489,D015212,218538
SRR6424524,0.0228549,D015212,218538
SRR6424525,0.0017942,D015212,218538
SRR6424526,0.00173777,D015212,218538
SRR6424539,0.00339041,D015212,218538
SRR6424540,0.0964848,D015212,218538
SRR6424541,0.0592136,D015212,218538
SRR6424542,0.0124626,D015212,218538
SRR6424546,0.00711187,D015212,218538
SRR6424547,0.0116703,D015212,218538
SRR6424549,0.00197754,D015212,218538
SRR6424550,0.00195435,D015212,218538
SRR6424552,0.00220527,D015212,218538
SRR6424555,0.00185898,D015212,218538
SRR6424556,0.00776006,D015212,218538
SRR6424618,0.00603009,D015212,218538
SRR6424622,0.00173115,D015212,218538
SRR6424636,0.093512,D015212,218538
SRR6424637,0.087649,D015212,218538
SRR6424638,0.0033428,D015212,218538
SRR6424640,0.00219236,D015212,218538
SRR6424641,0.0104246,D015212,218538
SRR6424643,0.00860049,D015212,218538
SRR6424644,0.00863722,D015212,218538
SRR6424696,0.00214105,D015212,218538
SRR6424699,2.07036,D015212,218538
SRR6424755,0.917489,D015212,218538
SRR6424756,0.280328,D015212,218538
SRR6424757,0.360246,D015212,218538
SRR6424758,0.108926,D015212,218538
SRR6424759,0.178374,D015212,218538
SRR6424760,0.142968,D015212,218538
SRR6424761,0.830899,D015212,218538
SRR6424762,0.772712,D015212,218538
SRR6424763,0.0122115,D015212,218538
SRR6424764,0.00944389,D015212,218538
SRR6424792,0.140639,D015212,218538
SRR6424795,0.0873668,D015212,218538
SRR6424797,0.282223,D015212,218538
SRR6424798,0.325864,D015212,218538
SRR6424799,0.132436,D015212,218538
SRR6424800,0.0936575,D015212,218538
SRR6424804,0.00274416,D015212,218538
SRR6424807,0.487525,D015212,218538
SRR6424809,0.00101084,D015212,218538
SRR6424810,0.00457687,D015212,218538
ERR1250118,0.786135,D015212,218538
ERR1250436,0.166969,D015212,218538
ERR1250602,0.0308375,D015212,218538
ERR1389668,0.52252,D015212,218538
ERR1389927,0.0100918,D015212,218538
ERR1389960,2.27693,D015212,218538
ERR1390023,2.03624,D015212,218538
ERR1390024,0.994206,D015212,218538
ERR1390025,0.856318,D015212,218538
ERR1459014,3.50892,D015212,218538
ERR1678494,2.81997,D015212,218538
ERR1842582,2.55757,D015212,218538
ERR1842685,0.224855,D015212,218538
ERR1842714,0.00876271,D015212,218538
ERR1842855,0.0253936,D015212,218538
ERR1844523,0.00662998,D015212,218538
ERR1854759,0.101126,D015212,218538
ERR1854764,0.234022,D015212,218538
ERR1854766,0.0952434,D015212,218538
ERR1854771,0.119489,D015212,218538
ERR2032773,3.2723,D015212,218538
ERR2056937,0.627367,D015212,218538
ERR2057024,0.456603,D015212,218538
ERR2057025,0.0864242,D015212,218538
ERR2314071,0.00697277,D015212,218538
ERR1160336,0.0197392,D015212,218538
ERR1250569,2.29281,D015212,218538
ERR1160718,0.00136797,D015212,218538
ERR1250041,10.2811,D015212,218538
ERR1458875,0.792459,D015212,218538
ERR1074062,0.145833,D015212,218538
ERR1089914,3.48039,D015212,218538
ERR1090446,0.0114903,D015212,218538
ERR1090448,0.00612557,D015212,218538
SRR5396504,0.0791209,D015212,218538
ERR1090527,0.00716949,D015212,218538
ERR1249679,0.00624142,D015212,218538
ERR1090681,0.00611471,D015212,218538
ERR1160479,0.236088,D015212,218538
ERR1160361,0.0130258,D015212,218538
ERR1389877,0.00357462,D015212,218538
ERR1389954,1.60901,D015212,218538
ERR1843732,0.361819,D015212,218538
ERR1843814,0.0121981,D015212,218538
ERR2091952,0.00886093,D015212,218538
ERR1842687,0.157512,D015212,218538
ERR1390032,0.0249844,D015212,218538
ERR1390028,0.0234265,D015212,218538
ERR1390026,0.0427666,D015212,218538
ERR1389784,0.680161,D015212,218538
ERR1389766,3.56381,D015212,218538
ERR1249832,0.858823,D015212,218538
ERR1160614,0.0418075,D015212,218538
ERR1090144,0.010142,D015212,218538
ERR1089826,0.878294,D015212,218538
ERR1090719,0.0379987,D015212,218538
ERR1160434,0.283606,D015212,218538
ERR1160726,0.23942,D015212,218538
ERR1160753,0.141036,D015212,218538
ERR1249833,0.00573691,D015212,218538
ERR2032230,0.0541321,D015212,218538
ERR2032762,0.311272,D015212,218538
ERR2032784,0.0157091,D015212,218538
ERR2032788,14.6253,D015212,218538
ERR2057087,31.5844,D015212,218538
ERR2091894,3.7543,D015212,218538
ERR2091931,0.00433069,D015212,218538
ERR2319373,0.474352,D015212,218538
ERR1551507,0.334889,D015212,218538
ERR1551508,6.48572,D015212,218538
ERR1551509,2.59517,D015212,218538
ERR1551510,1.09554,D015212,218538
ERR1551511,0.889785,D015212,218538
ERR1551512,3.95058,D015212,218538
ERR1551513,5.07535,D015212,218538
ERR1551514,2.24014,D015212,218538
ERR1551515,4.54941,D015212,218538
ERR1551516,5.35714,D015212,218538
ERR1551517,3.31393,D015212,218538
ERR1551518,7.57649,D015212,218538
ERR1551519,2.42154,D015212,218538
ERR1551520,6.94632,D015212,218538
ERR1551521,0.864746,D015212,218538
ERR1551522,5.55439,D015212,218538
ERR1551523,1.78546,D015212,218538
ERR1551524,4.76114,D015212,218538
ERR1551525,4.1214,D015212,218538
ERR1551526,7.68916,D015212,218538
ERR1551527,0.226469,D015212,218538
ERR2314018,0.00337667,D015212,218538
ERR1089919,0.00913854,D015212,218538
ERR1249805,0.00621929,D015212,218538
ERR1250575,1.8693,D015212,218538
ERR2057018,1.12784,D015212,218538
ERR1077826,0.0352651,D015212,218538
ERR1089794,0.162806,D015212,218538
ERR1090709,0.0541193,D015212,218538
ERR1160721,0.00143848,D015212,218538
ERR1250445,3.69909,D015212,218538
ERR1546067,0.0139762,D015212,218538
ERR2056882,0.00442733,D015212,218538
ERR1160713,1.83471,D015212,218538
ERR1843596,5.94059,D015212,218538
ERR1090668,0.0829142,D015212,218538
ERR1389776,2.56493,D015212,218538
ERR1597045,0.0648859,D015212,218538
ERR2091845,0.966102,D015212,218538
ERR2091939,0.0928376,D015212,218538
ERR1075709,1.80301,D015212,218538
ERR1090070,0.0216819,D015212,218538
ERR1090020,0.0178579,D015212,218538
ERR1090056,0.111391,D015212,218538
ERR1090119,0.00498629,D015212,218538
ERR1090363,6.22847,D015212,218538
ERR1090614,2.38095,D015212,218538
ERR1090649,3.12248,D015212,218538
ERR1090680,0.750039,D015212,218538
ERR1160564,0.00198724,D015212,218538
ERR1249673,0.0426024,D015212,218538
ERR1249769,5.17407,D015212,218538
ERR1249927,0.00504668,D015212,218538
ERR1249930,4.28788,D015212,218538
ERR1250632,0.00431779,D015212,218538
ERR1389722,0.0116158,D015212,218538
