mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.4841450691223145,0.06907337814879645,0.005224370956420898,0.001627624298166159,10.0,3,0.001,linear,"{'C': 10, 'degree': 3, 'gamma': 0.001, 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.03100719451904297,0.005267194089880724,0.011215686798095703,0.001962248597206439,10.0,3,0.001,rbf,"{'C': 10, 'degree': 3, 'gamma': 0.001, 'kernel': 'rbf'}",0.5958333333333333,0.6041666666666666,0.5916666666666667,0.6208333333333333,0.6,0.6024999999999999,0.010069204977995481,100
0.051820993423461914,0.013743628110127736,0.009808969497680665,0.0026310209615332232,10.0,3,0.001,poly,"{'C': 10, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",0.35,0.35,0.26666666666666666,0.25416666666666665,0.2833333333333333,0.3008333333333333,0.04119735698102758,237
0.4386287689208984,0.06881128581344144,0.006264972686767578,0.001216147978169658,10.0,3,0.01,linear,"{'C': 10, 'degree': 3, 'gamma': 0.01, 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.03147745132446289,0.006847824478171504,0.013202190399169922,0.003140189399424102,10.0,3,0.01,rbf,"{'C': 10, 'degree': 3, 'gamma': 0.01, 'kernel': 'rbf'}",0.6583333333333333,0.6291666666666667,0.6333333333333333,0.65,0.675,0.6491666666666667,0.016749792701868174,7
0.0413670539855957,0.010607880878385791,0.006828022003173828,0.001899366247845074,10.0,3,0.01,poly,"{'C': 10, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.55,0.55,0.49166666666666664,0.5875,0.5083333333333333,0.5375,0.033952581312438966,206
0.43276500701904297,0.0827282359747481,0.004993009567260742,0.0020783907915283583,10.0,3,0.1,linear,"{'C': 10, 'degree': 3, 'gamma': 0.1, 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.05184011459350586,0.008197302716499884,0.01322641372680664,0.0029136870794036545,10.0,3,0.1,rbf,"{'C': 10, 'degree': 3, 'gamma': 0.1, 'kernel': 'rbf'}",0.6375,0.6541666666666667,0.6125,0.6333333333333333,0.6208333333333333,0.6316666666666666,0.014337208778404362,25
0.03877434730529785,0.014490415763700425,0.006029558181762695,0.0022496905220089776,10.0,3,0.1,poly,"{'C': 10, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",0.5958333333333333,0.6208333333333333,0.5375,0.6041666666666666,0.6125,0.5941666666666666,0.029533408577782264,150
0.3826357364654541,0.062055561807708215,0.0037147045135498048,0.0009142504867892246,10.0,3,1,linear,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.060644912719726565,0.018351377396026963,0.015763521194458008,0.0014919507367678032,10.0,3,1,rbf,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'rbf'}",0.275,0.3,0.3125,0.2916666666666667,0.29583333333333334,0.29500000000000004,0.012190615698606485,246
0.04330353736877442,0.006998812458045986,0.007175970077514649,0.0020117301702880504,10.0,3,1,poly,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",0.5958333333333333,0.6208333333333333,0.5375,0.6041666666666666,0.6125,0.5941666666666666,0.029533408577782264,150
0.4048030376434326,0.0577034258370587,0.004168128967285157,0.001596492689305649,10.0,4,scale,linear,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.0412785530090332,0.008798152041135942,0.01413898468017578,0.0011853388513390478,10.0,4,scale,rbf,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf'}",0.7083333333333334,0.6708333333333333,0.5416666666666666,0.6375,0.6291666666666667,0.6375,0.0554652043076458,10
0.046452808380126956,0.003968830023922349,0.006031513214111328,0.002524312162296802,10.0,4,scale,poly,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.6,0.5833333333333334,0.5208333333333334,0.5875,0.5875,0.5758333333333333,0.028062430400804545,169
0.38326263427734375,0.04512458744826329,0.0047871112823486325,0.0022811129656622156,10.0,4,auto,linear,"{'C': 10, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.04151611328125,0.014335022958772828,0.01652498245239258,0.0053819180665038175,10.0,4,auto,rbf,"{'C': 10, 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf'}",0.7083333333333334,0.6708333333333333,0.5416666666666666,0.6375,0.6291666666666667,0.6375,0.0554652043076458,10
0.042610454559326175,0.008894133437655027,0.008263397216796874,0.00280645477939365,10.0,4,auto,poly,"{'C': 10, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",0.6,0.5875,0.5166666666666667,0.5833333333333334,0.5875,0.575,0.02969754946867575,170
0.39537577629089354,0.04581277162676765,0.00472416877746582,0.0011272613730448893,10.0,4,0.001,linear,"{'C': 10, 'degree': 4, 'gamma': 0.001, 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.02959418296813965,0.003636064850075158,0.012667036056518555,0.0035442171196674527,10.0,4,0.001,rbf,"{'C': 10, 'degree': 4, 'gamma': 0.001, 'kernel': 'rbf'}",0.5958333333333333,0.6041666666666666,0.5916666666666667,0.6208333333333333,0.6,0.6024999999999999,0.010069204977995481,100
0.03922271728515625,0.005335013406729758,0.00924525260925293,0.0031178562047326107,10.0,4,0.001,poly,"{'C': 10, 'degree': 4, 'gamma': 0.001, 'kernel': 'poly'}",0.25833333333333336,0.25,0.23333333333333334,0.3125,0.22916666666666666,0.2566666666666667,0.029884035128401848,255
0.3857585430145264,0.04840746111160822,0.005307197570800781,0.0019435949543041102,10.0,4,0.01,linear,"{'C': 10, 'degree': 4, 'gamma': 0.01, 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.03475184440612793,0.009489007623090068,0.011727142333984374,0.0031889421713073743,10.0,4,0.01,rbf,"{'C': 10, 'degree': 4, 'gamma': 0.01, 'kernel': 'rbf'}",0.6583333333333333,0.6291666666666667,0.6333333333333333,0.65,0.675,0.6491666666666667,0.016749792701868174,7
0.04173245429992676,0.0031556462601422574,0.006220388412475586,0.0028157014724819324,10.0,4,0.01,poly,"{'C': 10, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",0.3875,0.4,0.32083333333333336,0.42083333333333334,0.43333333333333335,0.3925,0.0392109678533953,221
0.3996023654937744,0.06500507373881376,0.004509544372558594,0.0019048631543286674,10.0,4,0.1,linear,"{'C': 10, 'degree': 4, 'gamma': 0.1, 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.051267147064208984,0.007095260161451295,0.01156148910522461,0.0016587026751063059,10.0,4,0.1,rbf,"{'C': 10, 'degree': 4, 'gamma': 0.1, 'kernel': 'rbf'}",0.6375,0.6541666666666667,0.6125,0.6333333333333333,0.6208333333333333,0.6316666666666666,0.014337208778404362,25
0.04565229415893555,0.007455151606241778,0.005729007720947266,0.002297429210895483,10.0,4,0.1,poly,"{'C': 10, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",0.5833333333333334,0.6041666666666666,0.5333333333333333,0.5666666666666667,0.5833333333333334,0.5741666666666666,0.02362907813126304,174
0.3947625637054443,0.05088967229725017,0.005630207061767578,0.001765337994189967,10.0,4,1,linear,"{'C': 10, 'degree': 4, 'gamma': 1, 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.054972076416015626,0.007222363140744401,0.01276092529296875,0.0015457447795637711,10.0,4,1,rbf,"{'C': 10, 'degree': 4, 'gamma': 1, 'kernel': 'rbf'}",0.275,0.3,0.3125,0.2916666666666667,0.29583333333333334,0.29500000000000004,0.012190615698606485,246
0.04723887443542481,0.003950958049449718,0.006221103668212891,0.0014364063509138152,10.0,4,1,poly,"{'C': 10, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",0.5833333333333334,0.6041666666666666,0.5333333333333333,0.5666666666666667,0.5833333333333334,0.5741666666666666,0.02362907813126304,174
4.231953430175781,0.9328371813473363,0.006474590301513672,0.002117078440300465,100.0,2,scale,linear,"{'C': 100, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear'}",0.5833333333333334,0.6041666666666666,0.5541666666666667,0.6208333333333333,0.6333333333333333,0.5991666666666666,0.02806243040080454,103
0.0538482666015625,0.013092607080786509,0.015350103378295898,0.0059185507888736095,100.0,2,scale,rbf,"{'C': 100, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf'}",0.6791666666666667,0.6458333333333334,0.5833333333333334,0.6291666666666667,0.6208333333333333,0.6316666666666668,0.0313581462037113,19
0.04118733406066895,0.004609374220767072,0.0059813976287841795,0.0013740528695516837,100.0,2,scale,poly,"{'C': 100, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.5791666666666667,0.575,0.5041666666666667,0.5708333333333333,0.5291666666666667,0.5516666666666667,0.02976761849915292,192
4.251153802871704,0.965732303959328,0.007882165908813476,0.002917931933547823,100.0,2,auto,linear,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'linear'}",0.5833333333333334,0.6041666666666666,0.5541666666666667,0.6208333333333333,0.6333333333333333,0.5991666666666666,0.02806243040080454,103
0.04176616668701172,0.007573024989608989,0.013811206817626953,0.0016619096686999583,100.0,2,auto,rbf,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'rbf'}",0.6791666666666667,0.6458333333333334,0.5833333333333334,0.6291666666666667,0.6208333333333333,0.6316666666666668,0.0313581462037113,19
0.04377756118774414,0.006493135275843979,0.0053386688232421875,0.0012704088024035854,100.0,2,auto,poly,"{'C': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.5791666666666667,0.575,0.5041666666666667,0.5708333333333333,0.5291666666666667,0.5516666666666667,0.02976761849915292,192
4.289104032516479,1.0338617732834245,0.006143093109130859,0.001700768354929506,100.0,2,0.001,linear,"{'C': 100, 'degree': 2, 'gamma': 0.001, 'kernel': 'linear'}",0.5833333333333334,0.6041666666666666,0.5541666666666667,0.6208333333333333,0.6333333333333333,0.5991666666666666,0.02806243040080454,103
0.038820743560791016,0.005664462248882966,0.009276962280273438,0.0019209963251370441,100.0,2,0.001,rbf,"{'C': 100, 'degree': 2, 'gamma': 0.001, 'kernel': 'rbf'}",0.6083333333333333,0.6125,0.5625,0.6458333333333334,0.6541666666666667,0.6166666666666667,0.03248931448269656,38
0.04010367393493652,0.005248877475564479,0.005678939819335938,0.002343586760631532,100.0,2,0.001,poly,"{'C': 100, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",0.4666666666666667,0.425,0.4708333333333333,0.45,0.4708333333333333,0.45666666666666667,0.0175989267349524,216
4.180879306793213,0.9498525063303143,0.004392433166503906,0.0015259628600628303,100.0,2,0.01,linear,"{'C': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'linear'}",0.5833333333333334,0.6041666666666666,0.5541666666666667,0.6208333333333333,0.6333333333333333,0.5991666666666666,0.02806243040080454,103
0.06127157211303711,0.028408127041612913,0.016276454925537108,0.006343865015702777,100.0,2,0.01,rbf,"{'C': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'rbf'}",0.65,0.6083333333333333,0.5416666666666666,0.6416666666666667,0.6375,0.6158333333333333,0.03965125751123442,41
0.035706186294555665,0.004098015116019799,0.007635307312011719,0.0008489992255833506,100.0,2,0.01,poly,"{'C': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.6416666666666667,0.5875,0.5083333333333333,0.5916666666666667,0.5458333333333333,0.575,0.04510789534241456,170
4.101925945281982,0.923625175622873,0.007712411880493164,0.001524313760264577,100.0,2,0.1,linear,"{'C': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'linear'}",0.5833333333333334,0.6041666666666666,0.5541666666666667,0.6208333333333333,0.6333333333333333,0.5991666666666666,0.02806243040080454,103
0.052263069152832034,0.007550711048185754,0.01607365608215332,0.0050867985440004706,100.0,2,0.1,rbf,"{'C': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'rbf'}",0.6375,0.6541666666666667,0.6125,0.6333333333333333,0.6208333333333333,0.6316666666666666,0.014337208778404362,25
0.03714213371276855,0.007190216055779412,0.004362916946411133,0.0013955919504234564,100.0,2,0.1,poly,"{'C': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.5791666666666667,0.5833333333333334,0.49583333333333335,0.5708333333333333,0.5291666666666667,0.5516666666666667,0.03391164991562635,192
4.003019094467163,0.9180937423352017,0.003887939453125,0.0016163530442121214,100.0,2,1,linear,"{'C': 100, 'degree': 2, 'gamma': 1, 'kernel': 'linear'}",0.5833333333333334,0.6041666666666666,0.5541666666666667,0.6208333333333333,0.6333333333333333,0.5991666666666666,0.02806243040080454,103
0.05482945442199707,0.009796781444114808,0.016378021240234374,0.0031354321574689095,100.0,2,1,rbf,"{'C': 100, 'degree': 2, 'gamma': 1, 'kernel': 'rbf'}",0.275,0.3,0.3125,0.2916666666666667,0.29583333333333334,0.29500000000000004,0.012190615698606485,246
0.03992819786071777,0.008975217602855443,0.0076539039611816405,0.0016022385742694672,100.0,2,1,poly,"{'C': 100, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.5791666666666667,0.5833333333333334,0.49583333333333335,0.5708333333333333,0.5291666666666667,0.5516666666666667,0.03391164991562635,192
4.004121494293213,0.9110795512808985,0.005427217483520508,0.0019783038650283986,100.0,3,scale,linear,"{'C': 100, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear'}",0.5833333333333334,0.6041666666666666,0.5541666666666667,0.6208333333333333,0.6333333333333333,0.5991666666666666,0.02806243040080454,103
0.03789019584655762,0.005500436613281208,0.01008601188659668,0.0027442663890123167,100.0,3,scale,rbf,"{'C': 100, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf'}",0.6791666666666667,0.6458333333333334,0.5833333333333334,0.6291666666666667,0.6208333333333333,0.6316666666666668,0.0313581462037113,19
0.04351873397827148,0.008949576692410123,0.006959056854248047,0.002292105601969772,100.0,3,scale,poly,"{'C': 100, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.5958333333333333,0.6166666666666667,0.5375,0.6041666666666666,0.6125,0.5933333333333334,0.028819360776317655,157
3.981260299682617,0.9199464752362712,0.0051021575927734375,0.0014977130792258018,100.0,3,auto,linear,"{'C': 100, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear'}",0.5833333333333334,0.6041666666666666,0.5541666666666667,0.6208333333333333,0.6333333333333333,0.5991666666666666,0.02806243040080454,103
0.04877877235412598,0.016471237270513608,0.011183357238769532,0.0021082184425938308,100.0,3,auto,rbf,"{'C': 100, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.6791666666666667,0.6458333333333334,0.5833333333333334,0.6291666666666667,0.6208333333333333,0.6316666666666668,0.0313581462037113,19
0.03562769889831543,0.0036392217493406705,0.004509925842285156,0.0014925989523635833,100.0,3,auto,poly,"{'C': 100, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",0.5958333333333333,0.6166666666666667,0.5375,0.6041666666666666,0.6125,0.5933333333333334,0.028819360776317655,157
4.055871200561524,0.9548474164025086,0.003483104705810547,0.0005122668137484474,100.0,3,0.001,linear,"{'C': 100, 'degree': 3, 'gamma': 0.001, 'kernel': 'linear'}",0.5833333333333334,0.6041666666666666,0.5541666666666667,0.6208333333333333,0.6333333333333333,0.5991666666666666,0.02806243040080454,103
0.02994074821472168,0.00471834491038994,0.011187887191772461,0.0022391465205403435,100.0,3,0.001,rbf,"{'C': 100, 'degree': 3, 'gamma': 0.001, 'kernel': 'rbf'}",0.6083333333333333,0.6125,0.5625,0.6458333333333334,0.6541666666666667,0.6166666666666667,0.03248931448269656,38
0.05053253173828125,0.008404656332182533,0.0075322151184082035,0.0025350783202394323,100.0,3,0.001,poly,"{'C': 100, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",0.35,0.35,0.26666666666666666,0.25416666666666665,0.2833333333333333,0.3008333333333333,0.04119735698102758,237
4.022998189926147,0.9586195945887823,0.004153919219970703,0.0010054083200622544,100.0,3,0.01,linear,"{'C': 100, 'degree': 3, 'gamma': 0.01, 'kernel': 'linear'}",0.5833333333333334,0.6041666666666666,0.5541666666666667,0.6208333333333333,0.6333333333333333,0.5991666666666666,0.02806243040080454,103
0.03982110023498535,0.00693235530666436,0.010977602005004883,0.0029609873072431554,100.0,3,0.01,rbf,"{'C': 100, 'degree': 3, 'gamma': 0.01, 'kernel': 'rbf'}",0.65,0.6083333333333333,0.5416666666666666,0.6416666666666667,0.6375,0.6158333333333333,0.03965125751123442,41
0.0386690616607666,0.006559291184924528,0.005738401412963867,0.0016051455901984184,100.0,3,0.01,poly,"{'C': 100, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.6666666666666666,0.6625,0.5416666666666666,0.625,0.6208333333333333,0.6233333333333333,0.04492277323981185,33
4.0217859745025635,0.9234666961730071,0.004831647872924805,0.0026589476400654013,100.0,3,0.1,linear,"{'C': 100, 'degree': 3, 'gamma': 0.1, 'kernel': 'linear'}",0.5833333333333334,0.6041666666666666,0.5541666666666667,0.6208333333333333,0.6333333333333333,0.5991666666666666,0.02806243040080454,103
0.05113263130187988,0.013022751968480833,0.013750123977661132,0.0037861641742669766,100.0,3,0.1,rbf,"{'C': 100, 'degree': 3, 'gamma': 0.1, 'kernel': 'rbf'}",0.6375,0.6541666666666667,0.6125,0.6333333333333333,0.6208333333333333,0.6316666666666666,0.014337208778404362,25
0.03826141357421875,0.003638115541601253,0.005394172668457031,0.0019595450062771156,100.0,3,0.1,poly,"{'C': 100, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",0.5958333333333333,0.6208333333333333,0.5375,0.6041666666666666,0.6125,0.5941666666666666,0.029533408577782264,150
3.957594394683838,0.9344376929045508,0.0042418956756591795,0.001644505386499746,100.0,3,1,linear,"{'C': 100, 'degree': 3, 'gamma': 1, 'kernel': 'linear'}",0.5833333333333334,0.6041666666666666,0.5541666666666667,0.6208333333333333,0.6333333333333333,0.5991666666666666,0.02806243040080454,103
0.05159087181091308,0.0033679718547218263,0.01314849853515625,0.0019793656577699074,100.0,3,1,rbf,"{'C': 100, 'degree': 3, 'gamma': 1, 'kernel': 'rbf'}",0.275,0.3,0.3125,0.2916666666666667,0.29583333333333334,0.29500000000000004,0.012190615698606485,246
0.04145030975341797,0.0071441489918114874,0.0066223621368408205,0.0025081710733725793,100.0,3,1,poly,"{'C': 100, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",0.5958333333333333,0.6208333333333333,0.5375,0.6041666666666666,0.6125,0.5941666666666666,0.029533408577782264,150
4.012202167510987,0.9984041081936368,0.004305410385131836,0.001016166146065558,100.0,4,scale,linear,"{'C': 100, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear'}",0.5833333333333334,0.6041666666666666,0.5541666666666667,0.6208333333333333,0.6333333333333333,0.5991666666666666,0.02806243040080454,103
0.040372800827026364,0.008185607261233891,0.013673782348632812,0.005373819746370621,100.0,4,scale,rbf,"{'C': 100, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf'}",0.6791666666666667,0.6458333333333334,0.5833333333333334,0.6291666666666667,0.6208333333333333,0.6316666666666668,0.0313581462037113,19
0.04555630683898926,0.007655188684330363,0.00755462646484375,0.0029922242007999794,100.0,4,scale,poly,"{'C': 100, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.5833333333333334,0.6125,0.5333333333333333,0.5666666666666667,0.5833333333333334,0.5758333333333334,0.025873624493766727,167
4.007116031646729,0.8881621340444791,0.004718160629272461,0.0020041408329985093,100.0,4,auto,linear,"{'C': 100, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear'}",0.5833333333333334,0.6041666666666666,0.5541666666666667,0.6208333333333333,0.6333333333333333,0.5991666666666666,0.02806243040080454,103
0.03963570594787598,0.012241390713734032,0.01066884994506836,0.0028298089577737514,100.0,4,auto,rbf,"{'C': 100, 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf'}",0.6791666666666667,0.6458333333333334,0.5833333333333334,0.6291666666666667,0.6208333333333333,0.6316666666666668,0.0313581462037113,19
0.04858541488647461,0.010169888155991935,0.007108831405639648,0.002765592589155715,100.0,4,auto,poly,"{'C': 100, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",0.5833333333333334,0.6125,0.5333333333333333,0.5666666666666667,0.5833333333333334,0.5758333333333334,0.025873624493766727,167
3.9885857582092283,0.9148528214682864,0.00474853515625,0.002000075344281489,100.0,4,0.001,linear,"{'C': 100, 'degree': 4, 'gamma': 0.001, 'kernel': 'linear'}",0.5833333333333334,0.6041666666666666,0.5541666666666667,0.6208333333333333,0.6333333333333333,0.5991666666666666,0.02806243040080454,103
0.034830760955810544,0.00528482958052963,0.00909724235534668,0.0015769512983289128,100.0,4,0.001,rbf,"{'C': 100, 'degree': 4, 'gamma': 0.001, 'kernel': 'rbf'}",0.6083333333333333,0.6125,0.5625,0.6458333333333334,0.6541666666666667,0.6166666666666667,0.03248931448269656,38
0.044540023803710936,0.007188693339907922,0.006049346923828125,0.0019348485550955005,100.0,4,0.001,poly,"{'C': 100, 'degree': 4, 'gamma': 0.001, 'kernel': 'poly'}",0.25833333333333336,0.25,0.23333333333333334,0.3125,0.22916666666666666,0.2566666666666667,0.029884035128401848,255
3.930430698394775,0.8977008282611959,0.005251836776733398,0.0018474429494445804,100.0,4,0.01,linear,"{'C': 100, 'degree': 4, 'gamma': 0.01, 'kernel': 'linear'}",0.5833333333333334,0.6041666666666666,0.5541666666666667,0.6208333333333333,0.6333333333333333,0.5991666666666666,0.02806243040080454,103
0.037940263748168945,0.004800009719839709,0.011518096923828125,0.0031829753270840103,100.0,4,0.01,rbf,"{'C': 100, 'degree': 4, 'gamma': 0.01, 'kernel': 'rbf'}",0.65,0.6083333333333333,0.5416666666666666,0.6416666666666667,0.6375,0.6158333333333333,0.03965125751123442,41
0.04009747505187988,0.004296883550167721,0.0064103126525878905,0.002229994363824179,100.0,4,0.01,poly,"{'C': 100, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",0.5375,0.5125,0.5416666666666666,0.5041666666666667,0.5083333333333333,0.5208333333333333,0.015590239111558088,210
3.824339818954468,0.7634835680992944,0.003373241424560547,0.0006387247101220486,100.0,4,0.1,linear,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'linear'}",0.5833333333333334,0.6041666666666666,0.5541666666666667,0.6208333333333333,0.6333333333333333,0.5991666666666666,0.02806243040080454,103
0.051103639602661136,0.004690835971643049,0.01798081398010254,0.0026738157599560126,100.0,4,0.1,rbf,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'rbf'}",0.6375,0.6541666666666667,0.6125,0.6333333333333333,0.6208333333333333,0.6316666666666666,0.014337208778404362,25
0.045780611038208005,0.008918086417464863,0.0069729328155517575,0.0025203360347997522,100.0,4,0.1,poly,"{'C': 100, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",0.5833333333333334,0.6041666666666666,0.5333333333333333,0.5666666666666667,0.5833333333333334,0.5741666666666666,0.02362907813126304,174
3.3414910316467283,0.6635697291020355,0.003099822998046875,9.713298148844606e-05,100.0,4,1,linear,"{'C': 100, 'degree': 4, 'gamma': 1, 'kernel': 'linear'}",0.5833333333333334,0.6041666666666666,0.5541666666666667,0.6208333333333333,0.6333333333333333,0.5991666666666666,0.02806243040080454,103
0.05613722801208496,0.010730838373259307,0.01601104736328125,0.0008738968645108178,100.0,4,1,rbf,"{'C': 100, 'degree': 4, 'gamma': 1, 'kernel': 'rbf'}",0.275,0.3,0.3125,0.2916666666666667,0.29583333333333334,0.29500000000000004,0.012190615698606485,246
0.046804952621459964,0.0031259053319535077,0.007065677642822265,0.0025743028226249917,100.0,4,1,poly,"{'C': 100, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",0.5833333333333334,0.6041666666666666,0.5333333333333333,0.5666666666666667,0.5833333333333334,0.5741666666666666,0.02362907813126304,174
